track_id,available_markets,popularity,genre,artist_name,track_name,popularity_y,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
7KA4W4McWYRpgf0fWsJZWB,EC,0.75,Hip-Hop,"Tyler, The Creator",See You Again,0.6052631578947368,0.4063139280505058,0.3875000000000001,0.22244415862966144,0.44508670520231225,5.026845637583893e-05,F#,0.10729324574701028,0.5164671771615493,Major,0.2561663143058492,0.09126412815039138,4/4,0.6202807093896203
7KA4W4McWYRpgf0fWsJZWB,EE,0.75,Rap,"Tyler, The Creator",See You Again,0.6052631578947368,0.4063139280505058,0.3875000000000001,0.22244415862966144,0.44508670520231225,5.026845637583893e-05,F#,0.10729324574701028,0.5164671771615493,Major,0.2561663143058492,0.09126412815039138,4/4,0.6202807093896203
5UWwZ5lm5PKu6eKsHAGxOk,EG,0.3333333333333333,Children’s Music,Foo Fighters,Everlong,0.5789473684210527,0.0,0.159375,0.48100416806400614,0.911849710982659,0.002080536912751678,B,0.05928920330133064,0.7902014720095161,Minor,0.048273431994362244,0.7491270747488789,4/4,0.333043194429333
22VdIZQfgXJea34mQxlt81,ES,0.25,Rap,The Weeknd,Can't Feel My Face,0.6578947368421053,0.12261523315213128,0.6171875,0.3445489019675768,0.7485549132947977,0.0,A,0.10055583628094997,0.7912422868188239,Minor,0.06835799859055673,0.33436760495788437,4/4,0.5876400826895877
1G391cbiT3v3Cywg8T7DM1,ET,0.08333333333333333,Alternative,Red Hot Chili Peppers,Scar Tissue,0.47368421052631576,0.08526339726010591,0.44531250000000006,0.3533456913421461,0.6734104046242775,0.018389261744966443,C,0.10560889338049521,0.8449929373280797,Major,0.022198731501057084,0.1774065432160055,4/4,0.5408551844195408
0JXXNGljqupsJaZsgSbMZV,FI,0.5833333333333334,Pop,Miguel,Sure Thing,0.5263157894736842,0.030057164739341145,0.5843750000000002,0.2776719280336393,0.5086705202312138,0.0020872483221476513,B,0.2454101398012464,0.5978737640324139,Minor,0.2667371388301621,0.11146965860762213,4/4,0.49407028614949405
2DlHlPMa4M17kufBvI2lEN,FJ,0.25,Rap,System Of A Down,Chop Suey!,0.6842105263157895,0.00023922700758998068,0.1703125,0.33246114782070324,0.9869942196531793,0.010067114093959733,G,0.146033350176857,0.9115307412088322,Minor,0.34108527131782945,0.49446457826540235,4/4,0.25688173212925686
7sO5G9EABYOXQKNPNiE9NR,FM,0.25,Pop,Offset,Ric Flair Drip (& Metro Boomin),0.8157894736842105,0.16314361813761336,0.8906250000000002,0.1944838565832194,0.25578034682080925,0.00034026845637583894,A,0.11571500757958567,0.5864991450449781,Major,0.6441155743481325,0.26873686475036823,4/4,0.308018713959308
0JXXNGljqupsJaZsgSbMZV,FR,0.5833333333333334,R&B,Miguel,Sure Thing,0.5263157894736842,0.030057164739341145,0.5843750000000002,0.2776719280336393,0.5086705202312138,0.0020872483221476513,B,0.2454101398012464,0.5978737640324139,Minor,0.2667371388301621,0.11146965860762213,4/4,0.49407028614949405
40riOy7x9W7GXjyGp4pjAv,GA,0.25,Rock,Eagles,Hotel California - Eagles 2013 Remaster,0.7368421052631579,0.006222092920852227,0.4203125,1.0,0.37138728323699427,0.003315436241610738,D,0.020549098871483918,0.4969890714445023,Major,0.013389711064129674,0.6585993479951678,4/4,0.6083124795996082
7e89621JPkKaeDSTQ3avtg,GB,0.08333333333333333,Country,Lynyrd Skynyrd,Sweet Home Alabama,0.7105263157894737,0.19819519434127353,0.446875,0.6035511463097339,0.5115606936416185,0.0022214765100671144,G,0.06905844702711808,0.2991599137610587,Major,0.00810429880197322,0.25045921660130066,4/4,0.9096942661299098
3w3y8KPTfNeOKPiqUTakBh,GD,0.6666666666666666,Pop,Bruno Mars,Locked Out Of Heaven,0.631578947368421,0.05360744250117533,0.65,0.41809993771858384,0.6459537572254335,0.0,F,0.4441637190500252,0.8924243550665378,Major,0.07011980267794221,0.6326929123434113,4/4,0.8890218692198889
3w3y8KPTfNeOKPiqUTakBh,GE,0.6666666666666666,Dance,Bruno Mars,Locked Out Of Heaven,0.631578947368421,0.05360744250117533,0.65,0.41809993771858384,0.6459537572254335,0.0,F,0.4441637190500252,0.8924243550665378,Major,0.07011980267794221,0.6326929123434113,4/4,0.8890218692198889
7BqBn9nzAq8spo5e7cZ0dJ,GH,0.3333333333333333,Dance,Bruno Mars,Just the Way You Are,0.6578947368421053,0.016474678960422828,0.5109375,0.3711309052180034,0.8554913294797688,0.0,F,0.07124810510358767,0.7996431492082373,Major,0.07047216349541932,0.3432457925830313,4/4,0.4179088238494179
7BqBn9nzAq8spo5e7cZ0dJ,GM,0.3333333333333333,Pop,Bruno Mars,Just the Way You Are,0.6578947368421053,0.016474678960422828,0.5109375,0.3711309052180034,0.8554913294797688,0.0,F,0.07124810510358767,0.7996431492082373,Major,0.07047216349541932,0.3432457925830313,4/4,0.4179088238494179
0ofHAoxe9vBkTCp2UQIavz,GN,0.5,Rock,Fleetwood Mac,Dreams - 2004 Remaster,0.631578947368421,0.07047601354918677,0.8093750000000002,0.5077335829503702,0.34826589595375723,0.0287248322147651,C,0.13929594071079668,0.47765965355735635,Major,0.015503875968992253,0.43541180559003123,4/4,0.8041562397998042
3AJwUDP919kvQ9QcozQPxg,GQ,0.75,Pop,Coldplay,Yellow,0.7105263157894737,0.0025526310370315524,0.18593750000000003,0.540801698182046,0.592485549132948,0.00087248322147651,B,0.3178372915613947,0.6647832874879192,Major,0.017265680056377738,0.8757136474209404,4/4,0.25579371123925576
3d9DChrdc6BOeFsbrZ3Is0,GR,0.3333333333333333,Alternative,Red Hot Chili Peppers,Under the Bridge,0.6052631578947368,0.06302755360590899,0.38906250000000014,0.5317137708265002,0.1358381502890173,0.0007046979865771813,E,0.16119252147549265,0.19872128466285033,Major,0.07998590556730094,0.14109947210776283,4/4,0.44402132520944404
3d9DChrdc6BOeFsbrZ3Is0,GT,0.3333333333333333,Children’s Music,Red Hot Chili Peppers,Under The Bridge,0.7105263157894737,0.06302755360590899,0.38906250000000014,0.5317137708265002,0.1358381502890173,0.0007046979865771813,E,0.16119252147549265,0.19872128466285033,Major,0.07998590556730094,0.14109947210776283,4/4,0.44402132520944404
5Y6nVaayzitvsD5F7nr3DV,GW,0.25,Pop,Lana Del Rey,West Coast,0.34210526315789475,0.2124348971740105,0.3390625000000001,0.5039008804159957,0.4913294797687861,0.1302013422818792,F#,0.0764695974397844,0.6322949966545238,Minor,0.057787174066243854,0.46036671134720086,4/4,0.44728538787944727
31AOj9sFz2gM0O3hMARRBx,GY,0.3333333333333333,Alternative,R.E.M.,Losing My Religion,0.6052631578947368,0.17847868272671472,0.5640625000000001,0.5468971693280609,0.8641618497109826,0.0,A,0.08152265453932964,0.8281168686343022,Minor,0.018322762508809032,0.4806053384964173,4/4,0.8476770753998476
754kgU5rWscRTfvlsuEwFp,HK,0.08333333333333333,Pop,Sixpence None The Richer,Kiss Me,0.631578947368421,0.02512803683570143,0.3375000000000001,0.3267120940191414,0.7196531791907514,1.1812080536912752e-05,D#,0.04025602155971029,0.6843357371199167,Major,0.017970401691331926,0.26853001042545793,4/4,0.4037645522794037
3d9DChrdc6BOeFsbrZ3Is0,HN,0.3333333333333333,Rock,Red Hot Chili Peppers,Under The Bridge,0.7105263157894737,0.06302755360590899,0.38906250000000014,0.5317137708265002,0.1358381502890173,0.0007046979865771813,E,0.16119252147549265,0.19872128466285033,Major,0.07998590556730094,0.14109947210776283,4/4,0.44402132520944404
6n3HGiq4v35D6eFOSwqYuo,HR,0.08333333333333333,Pop,Drake,Teenage Fever,0.5263157894736842,0.12042450963940253,0.7156250000000002,0.3672945173927304,0.04479768786127164,0.1395973154362416,G#,0.11403065521307058,0.43275592892721726,Minor,0.22233967582804792,0.2442122159890119,4/4,0.1361114133391361
31AOj9sFz2gM0O3hMARRBx,HT,0.3333333333333333,Children’s Music,R.E.M.,Losing My Religion,0.7105263157894737,0.17847868272671472,0.5640625000000001,0.5468971693280609,0.8641618497109826,0.0,A,0.08152265453932964,0.8281168686343022,Minor,0.018322762508809032,0.4806053384964173,4/4,0.8476770753998476
754kgU5rWscRTfvlsuEwFp,HU,0.08333333333333333,Rock,Sixpence None The Richer,Kiss Me,0.631578947368421,0.02512803683570143,0.3375000000000001,0.3267120940191414,0.7196531791907514,1.1812080536912752e-05,D#,0.04025602155971029,0.6843357371199167,Major,0.017970401691331926,0.26853001042545793,4/4,0.4037645522794037
1R0a2iXumgCiFb7HEZ7gUE,ID,0.75,Pop,Taylor Swift,Don’t Blame Me,0.4473684210526316,0.116043062613945,0.47656250000000006,0.42891626650549664,0.4089595375722544,0.00011812080536912752,A,0.025939026444332148,0.7025499962828041,Minor,0.05426356589147288,0.5658624170514157,4/4,0.1556957893591557
7JJmb5XwzOO8jgpou264Ml,IE,0.4166666666666667,Pop,Shawn Mendes,There's Nothing Holdin' Me Back,0.7894736842105263,0.41617218385778526,0.8687500000000002,0.2926600061175829,0.8121387283236994,0.0,B,0.054909887148391436,0.9000074343914951,Minor,0.11346018322762509,0.45069420311439873,4/4,1.0
6DCZcSspjsKoFjzjrWoCdn,IL,0.3333333333333333,Hip-Hop,Drake,God's Plan,0.8947368421052632,0.036300726750618115,0.6937500000000001,0.29093897526801277,0.28612716763005785,0.0005563758389261745,G,0.8534613441131885,0.5172849602260055,Major,0.3023255813953488,0.07977130185837919,4/4,0.3341312153193341
5Ohxk2dO5COHF1krpoPigN,IN,0.16666666666666666,Pop,Harry Styles,Sign of the Times,0.631578947368421,0.030057164739341145,0.3218750000000001,0.8132699954670922,0.49710982658959535,0.0,F,0.10729324574701028,0.8578544346145269,Major,0.02854122621564483,0.433930728623674,4/4,0.18724839516918726
0rKtyWc8bvkriBthvHKY8d,IQ,0.16666666666666666,R&B,Joji,SLOW DANCING IN THE DARK,0.7631578947368421,0.5958115119015436,0.32031250000000006,0.328901156812813,0.32947976878612717,0.040134228187919466,D#,0.2454101398012464,0.6476098431343394,Major,0.010218463706835811,0.17736517235102348,4/4,0.25470569034925467
